log_id,bank_id,metric,year,issue,detail,severity
166,eastern_bank_plc,net_interest_income,2018,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 7506.0 for 'net_interest_income' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
176,eastern_bank_plc,non_interest_income,2018,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 5633.0 for 'non_interest_income' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
186,eastern_bank_plc,net_profit_after_tax,2018,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 3081.0 for 'net_profit_after_tax' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
196,eastern_bank_plc,eps,2018,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 4.17 for 'eps' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
206,eastern_bank_plc,npl_amount,2018,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 4918.7 for 'npl_amount' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
124,eastern_bank_plc,total_assets,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 335163.0 for 'total_assets' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
134,eastern_bank_plc,loans_advances_gross,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 232051.0 for 'loans_advances_gross' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
144,eastern_bank_plc,total_deposits,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 240164.0 for 'total_deposits' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
154,eastern_bank_plc,shareholders_equity,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 25567.0 for 'shareholders_equity' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
164,eastern_bank_plc,net_interest_income,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 8159.0 for 'net_interest_income' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
174,eastern_bank_plc,non_interest_income,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 6439.0 for 'non_interest_income' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
184,eastern_bank_plc,net_profit_after_tax,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 4008.0 for 'net_profit_after_tax' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
194,eastern_bank_plc,eps,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 4.94 for 'eps' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
204,eastern_bank_plc,npl_amount,2019,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 7773.7 for 'npl_amount' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
122,eastern_bank_plc,total_assets,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 336936.0 for 'total_assets' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
132,eastern_bank_plc,loans_advances_gross,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 228944.0 for 'loans_advances_gross' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
142,eastern_bank_plc,total_deposits,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 242358.0 for 'total_deposits' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
152,eastern_bank_plc,shareholders_equity,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 28976.0 for 'shareholders_equity' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
162,eastern_bank_plc,net_interest_income,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 5930.0 for 'net_interest_income' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
172,eastern_bank_plc,non_interest_income,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 8204.0 for 'non_interest_income' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
182,eastern_bank_plc,net_profit_after_tax,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 4103.0 for 'net_profit_after_tax' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
192,eastern_bank_plc,eps,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 5.05 for 'eps' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
202,eastern_bank_plc,npl_amount,2020,cross_bank_identical_value,"Eastern Bank PLC and Mutual Trust Bank PLC report the identical figure 6227.3 for 'npl_amount' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
17,ific_bank_plc,yoy_equity_growth_pct,,percent_stored_as_fraction,"IFIC Bank PLC stores 'yoy_equity_growth_pct' as a decimal fraction (e.g. -0.8177411146) although the Unit column says '%'. Evidence: growth series peaks at 0.8177. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
76,janata_bank_plc,roa_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'roa_pct' as a decimal fraction (e.g. 0.003562637429) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/total_assets over 51 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
77,janata_bank_plc,roe_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'roe_pct' as a decimal fraction (e.g. 0.7053333333) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/shareholders_equity over 51 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
78,janata_bank_plc,npl_pct_gross,,percent_stored_as_fraction,"Janata Bank PLC stores 'npl_pct_gross' as a decimal fraction (e.g. 0.2269) although the Unit column says '%'. Evidence: rebuilt npl_amount/loans_advances_gross over 5 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
79,janata_bank_plc,provision_coverage_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'provision_coverage_pct' as a decimal fraction (e.g. 0.3373) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
80,janata_bank_plc,loan_deposit_ratio_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'loan_deposit_ratio_pct' as a decimal fraction (e.g. 0.7179166852) although the Unit column says '%'. Evidence: rebuilt loans_advances_gross/total_deposits over 53 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
81,janata_bank_plc,car_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'car_pct' as a decimal fraction (e.g. 0.1005) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
82,janata_bank_plc,cost_income_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'cost_income_pct' as a decimal fraction (e.g. 0.8214) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
83,janata_bank_plc,npl_to_assets_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'npl_to_assets_pct' as a decimal fraction (e.g. 0.1316598467) although the Unit column says '%'. Evidence: rebuilt npl_amount/total_assets over 5 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
84,janata_bank_plc,yoy_total_assets_growth_pct,,percent_stored_as_fraction,"Janata Bank PLC stores 'yoy_total_assets_growth_pct' as a decimal fraction (e.g. 0.3317192588) although the Unit column says '%'. Evidence: growth series peaks at 1. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
224,janata_bank_plc,roe_pct,,roe_on_negative_equity,"Janata Bank PLC reports negative shareholders' equity in 1 year(s) (2006-2006) for which an ROE is also printed. ROE = profit / equity, so with negative equity a LOSS shows as a POSITIVE ROE and a profit as a negative one. Those ROE figures are arithmetically valid but economically meaningless: do not rank, average or chart them as if higher were better. Use net profit and equity in Tk mn instead.",critical
38,mercantile_bank_plc,roa_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'roa_pct' as a decimal fraction (e.g. 0.0026) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/total_assets over 11 years: mean error 6.4% as a fraction vs 98.9% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
39,mercantile_bank_plc,roe_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'roe_pct' as a decimal fraction (e.g. 0.0459) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/shareholders_equity over 11 years: mean error 3.1% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
40,mercantile_bank_plc,loan_deposit_ratio_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'loan_deposit_ratio_pct' as a decimal fraction (e.g. 0.7289) although the Unit column says '%'. Evidence: rebuilt loans_advances_gross/total_deposits over 11 years: mean error 5.7% as a fraction vs 99.1% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
41,mercantile_bank_plc,npl_pct_gross,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'npl_pct_gross' as a decimal fraction (e.g. 0.1519) although the Unit column says '%'. Evidence: rebuilt npl_amount/loans_advances_gross over 11 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
42,mercantile_bank_plc,provision_coverage_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'provision_coverage_pct' as a decimal fraction (e.g. 0.1487) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
43,mercantile_bank_plc,car_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'car_pct' as a decimal fraction (e.g. 0.1252) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
44,mercantile_bank_plc,cost_income_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'cost_income_pct' as a decimal fraction (e.g. 0.5813) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
45,mercantile_bank_plc,npl_to_assets_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'npl_to_assets_pct' as a decimal fraction (e.g. 0.0909) although the Unit column says '%'. Evidence: rebuilt npl_amount/total_assets over 11 years: mean error 0.1% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
46,mercantile_bank_plc,yoy_npat_growth_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'yoy_npat_growth_pct' as a decimal fraction (e.g. 0.9009) although the Unit column says '%'. Evidence: growth series peaks at 0.9009. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
47,mercantile_bank_plc,yoy_equity_growth_pct,,percent_stored_as_fraction,"Mercantile Bank PLC stores 'yoy_equity_growth_pct' as a decimal fraction (e.g. 0.0254) although the Unit column says '%'. Evidence: growth series peaks at 0.1475. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
28,mutual_trust_bank_plc,roa_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'roa_pct' as a decimal fraction (e.g. 0.0071) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/total_assets over 10 years: mean error 6.1% as a fraction vs 98.9% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
29,mutual_trust_bank_plc,roe_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'roe_pct' as a decimal fraction (e.g. 0.1214) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/shareholders_equity over 10 years: mean error 4.7% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
30,mutual_trust_bank_plc,loan_deposit_ratio_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'loan_deposit_ratio_pct' as a decimal fraction (e.g. 0.7505) although the Unit column says '%'. Evidence: rebuilt loans_advances_gross/total_deposits over 10 years: mean error 19.2% as a fraction vs 99.2% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
31,mutual_trust_bank_plc,npl_pct_gross,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'npl_pct_gross' as a decimal fraction (e.g. 0.0577) although the Unit column says '%'. Evidence: rebuilt npl_amount/loans_advances_gross over 10 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
32,mutual_trust_bank_plc,provision_coverage_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'provision_coverage_pct' as a decimal fraction (e.g. 1.1107) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
33,mutual_trust_bank_plc,car_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'car_pct' as a decimal fraction (e.g. 0.1355) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
34,mutual_trust_bank_plc,cost_income_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'cost_income_pct' as a decimal fraction (e.g. 0.5379) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
35,mutual_trust_bank_plc,npl_to_assets_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'npl_to_assets_pct' as a decimal fraction (e.g. 0.0364) although the Unit column says '%'. Evidence: rebuilt npl_amount/total_assets over 10 years: mean error 0.1% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
36,mutual_trust_bank_plc,yoy_npat_growth_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'yoy_npat_growth_pct' as a decimal fraction (e.g. 0.0714) although the Unit column says '%'. Evidence: growth series peaks at 0.301. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
37,mutual_trust_bank_plc,yoy_equity_growth_pct,,percent_stored_as_fraction,"Mutual Trust Bank PLC stores 'yoy_equity_growth_pct' as a decimal fraction (e.g. 0.192) although the Unit column says '%'. Evidence: growth series peaks at 0.192. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
131,mutual_trust_bank_plc,total_assets,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 189563.0 for 'total_assets' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
141,mutual_trust_bank_plc,loans_advances_gross,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 130226.0 for 'loans_advances_gross' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
151,mutual_trust_bank_plc,total_deposits,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 127990.0 for 'total_deposits' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
161,mutual_trust_bank_plc,shareholders_equity,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 20496.0 for 'shareholders_equity' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
171,mutual_trust_bank_plc,net_interest_income,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 3545.0 for 'net_interest_income' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
181,mutual_trust_bank_plc,non_interest_income,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 6542.0 for 'non_interest_income' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
191,mutual_trust_bank_plc,net_profit_after_tax,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 2221.0 for 'net_profit_after_tax' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
201,mutual_trust_bank_plc,eps,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 3.63 for 'eps' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
211,mutual_trust_bank_plc,npl_amount,2015,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 4258.4 for 'npl_amount' in 2015. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
129,mutual_trust_bank_plc,total_assets,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 253068.0 for 'total_assets' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
139,mutual_trust_bank_plc,loans_advances_gross,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 184027.0 for 'loans_advances_gross' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
149,mutual_trust_bank_plc,total_deposits,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 167348.0 for 'total_deposits' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
159,mutual_trust_bank_plc,shareholders_equity,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 21586.0 for 'shareholders_equity' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
169,mutual_trust_bank_plc,net_interest_income,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 5745.0 for 'net_interest_income' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
179,mutual_trust_bank_plc,non_interest_income,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 6656.0 for 'non_interest_income' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
